,code,n_k_d,time_steps,error_model,decoder,error_probability,measurement_error_probability,n_run,n_success,n_fail,n_logical_commutations,custom_totals,error_weight_total,error_weight_pvar,logical_failure_rate,physical_error_rate,wall_time,n,k,d,bias,decoder_chi
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,982,18,12,,182378,138.765116,0.018,0.2501755829903978,1952.0286477897316,729,1,27,100.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,982,18,6,,182378,138.765116,0.018,0.2501755829903978,1952.0286477897316,729,1,27,100.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,992,8,6,,272279,200.515159,0.008,0.25002662993572083,3538.210630454123,1089,1,33,100.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,992,8,2,,272279,200.515159,0.008,0.25002662993572083,3538.210630454123,1089,1,33,100.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,995,5,5,,381681,276.339239,0.005,0.25094082840236687,5322.693527268246,1521,1,39,100.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,995,5,0,,381681,276.339239,0.005,0.25094082840236687,5322.693527268246,1521,1,39,100.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,942,58,32,,56517,46.199711,0.058,0.25118666666666667,439.0930744949728,225,1,15,50.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,942,58,26,,56517,46.199711,0.058,0.25118666666666667,439.0930744949728,225,1,15,50.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,956,44,26,,110360,81.4384,0.044,0.250249433106576,1129.383037365973,441,1,21,50.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,956,44,18,,110360,81.4384,0.044,0.250249433106576,1129.383037365973,441,1,21,50.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,976,24,15,,182347,138.688591,0.024,0.25013305898491084,2188.3689492922276,729,1,27,50.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,976,24,9,,182347,138.688591,0.024,0.25013305898491084,2188.3689492922276,729,1,27,50.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,992,8,5,,272255,205.409975,0.008,0.2500045913682277,3595.6714658997953,1089,1,33,50.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,992,8,3,,272255,205.409975,0.008,0.2500045913682277,3595.6714658997953,1089,1,33,50.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,990,10,7,,380568,313.253376,0.01,0.25020907297830375,5406.514461381361,1521,1,39,50.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,990,10,3,,380568,313.253376,0.01,0.25020907297830375,5406.514461381361,1521,1,39,50.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3258,242,152,,196711,43.389875836734696,0.06914285714285714,0.24979174603174606,1525.675609525293,225,1,15,50.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3258,242,94,,196711,43.389875836734696,0.06914285714285714,0.24979174603174606,1525.675609525293,225,1,15,50.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3352,148,92,,385624,82.5756427755102,0.04228571428571429,0.24983738257207647,3985.8371534720063,441,1,21,50.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3352,148,57,,385624,82.5756427755102,0.04228571428571429,0.24983738257207647,3985.8371534720063,441,1,21,50.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3401,99,52,,638520,133.89082448979593,0.028285714285714286,0.2502527924750147,7618.338205302134,729,1,27,50.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3401,99,47,,638520,133.89082448979593,0.028285714285714286,0.2502527924750147,7618.338205302134,729,1,27,50.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3437,63,32,,952679,197.29864971428572,0.018,0.2499485766758494,12438.543054392561,1089,1,33,50.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3437,63,31,,952679,197.29864971428572,0.018,0.2499485766758494,12438.543054392561,1089,1,33,50.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3465,35,24,,1330149,279.67504481632653,0.01,0.24986362355593125,18681.410126939416,1521,1,39,50.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,3500,3465,35,12,,1330149,279.67504481632653,0.01,0.24986362355593125,18681.410126939416,1521,1,39,50.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,970,30,28,,56376,41.254624,0.03,0.25056,468.68551234155893,225,1,15,1000.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,970,30,2,,56376,41.254624,0.03,0.25056,468.68551234155893,225,1,15,1000.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,985,15,13,,110088,87.328256,0.015,0.24963265306122448,1210.5266762003303,441,1,21,1000.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,985,15,2,,110088,87.328256,0.015,0.24963265306122448,1210.5266762003303,441,1,21,1000.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,996,4,4,,182414,131.890604,0.004,0.2502249657064472,2300.4562345668674,729,1,27,1000.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,996,4,0,,182414,131.890604,0.004,0.2502249657064472,2300.4562345668674,729,1,27,1000.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,998,2,2,,271642,199.297836,0.002,0.24944168962350782,3768.456892926246,1089,1,33,1000.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,998,2,0,,271642,199.297836,0.002,0.24944168962350782,3768.456892926246,1089,1,33,1000.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,999,1,1,,379779,280.676159,0.001,0.2496903353057199,5647.384477194399,1521,1,39,1000.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,999,1,0,,379779,280.676159,0.001,0.2496903353057199,5647.384477194399,1521,1,39,1000.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,962,38,25,,56150,44.4115,0.038,0.24955555555555553,433.9683222118765,225,1,15,100.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,962,38,13,,56150,44.4115,0.038,0.24955555555555553,433.9683222118765,225,1,15,100.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,979,21,10,,109886,81.465004,0.021,0.24917460317460316,1142.2960245502181,441,1,21,100.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,979,21,11,,109886,81.465004,0.021,0.24917460317460316,1142.2960245502181,441,1,21,100.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,989,11,6,,182262,136.359356,0.011,0.2500164609053498,2184.511024187319,729,1,27,100.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,989,11,5,,182262,136.359356,0.011,0.2500164609053498,2184.511024187319,729,1,27,100.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,996,4,3,,271983,200.330711,0.004,0.24975482093663912,3590.0225621508434,1089,1,33,100.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,996,4,1,,271983,200.330711,0.004,0.24975482093663912,3590.0225621508434,1089,1,33,100.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,998,2,1,,379501,281.941999,0.002,0.24950756081525313,5487.756535162684,1521,1,39,100.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,998,2,1,,379501,281.941999,0.002,0.24950756081525313,5487.756535162684,1521,1,39,100.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,984,16,13,,56451,40.101599,0.016,0.25089333333333336,398.4254912286997,225,1,15,1000.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,984,16,3,,56451,40.101599,0.016,0.25089333333333336,398.4254912286997,225,1,15,1000.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,994,6,5,,109586,82.622604,0.006,0.24849433106575963,1068.6866458170116,441,1,21,1000.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,994,6,1,,109586,82.622604,0.006,0.24849433106575963,1068.6866458170116,441,1,21,1000.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,991,9,7,,182069,135.846239,0.009,0.2497517146776406,2052.7682326696813,729,1,27,1000.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,991,9,2,,182069,135.846239,0.009,0.2497517146776406,2052.7682326696813,729,1,27,1000.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,999,1,1,,272762,208.753356,0.001,0.25047015610651974,3508.665288498625,1089,1,33,1000.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,999,1,0,,272762,208.753356,0.001,0.25047015610651974,3508.665288498625,1089,1,33,1000.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,999,1,1,,379617,293.258311,0.001,0.24958382642998025,4595.143359946087,1521,1,39,1000.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,999,1,0,,379617,293.258311,0.001,0.24958382642998025,4595.143359946087,1521,1,39,1000.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,937,63,41,,56613,42.553231,0.063,0.25161333333333336,402.0259496923536,225,1,15,50.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,937,63,25,,56613,42.553231,0.063,0.25161333333333336,402.0259496923536,225,1,15,50.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,960,40,24,,110520,82.0896,0.04,0.2506122448979592,1078.3083866462111,441,1,21,50.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,960,40,17,,110520,82.0896,0.04,0.2506122448979592,1078.3083866462111,441,1,21,50.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,978,22,11,,182400,142.6,0.022,0.25020576131687244,2081.292041802779,729,1,27,50.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,978,22,11,,182400,142.6,0.022,0.25020576131687244,2081.292041802779,729,1,27,50.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,987,13,7,,271858,215.809836,0.013,0.2496400367309458,3533.289643559605,1089,1,33,50.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,987,13,6,,271858,215.809836,0.013,0.2496400367309458,3533.289643559605,1089,1,33,50.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,986,14,5,,380891,276.819119,0.014,0.2504214332675871,4636.905469415709,1521,1,39,50.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,986,14,9,,380891,276.819119,0.014,0.2504214332675871,4636.905469415709,1521,1,39,50.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,949,51,34,,56416,40.772944,0.051,0.2507377777777778,324.8690718077123,225,1,15,100.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,949,51,17,,56416,40.772944,0.051,0.2507377777777778,324.8690718077123,225,1,15,100.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,977,23,16,,110169,85.702439,0.023,0.24981632653061225,856.4280435927212,441,1,21,100.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,977,23,7,,110169,85.702439,0.023,0.24981632653061225,856.4280435927212,441,1,21,100.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,985,15,13,,181775,139.034375,0.015,0.24934842249657063,1644.481859702617,729,1,27,100.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,985,15,2,,181775,139.034375,0.015,0.24934842249657063,1644.481859702617,729,1,27,100.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,993,7,5,,272667,211.110111,0.007,0.2503829201101928,2981.263016652316,1089,1,33,100.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,993,7,2,,272667,211.110111,0.007,0.2503829201101928,2981.263016652316,1089,1,33,100.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,994,6,4,,379922,277.017916,0.006,0.249784352399737,4551.926686260849,1521,1,39,100.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,994,6,2,,379922,277.017916,0.006,0.249784352399737,4551.926686260849,1521,1,39,100.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,973,27,25,,56403,41.492591,0.027,0.25068,409.10477404110134,225,1,15,1000.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,973,27,2,,56403,41.492591,0.027,0.25068,409.10477404110134,225,1,15,1000.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,991,9,6,,110351,83.735799,0.009,0.2502290249433107,1052.7794777732342,441,1,21,1000.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,991,9,3,,110351,83.735799,0.009,0.2502290249433107,1052.7794777732342,441,1,21,1000.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,995,5,4,,182165,137.599775,0.005,0.24988340192043895,2014.4856686405838,729,1,27,1000.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,995,5,1,,182165,137.599775,0.005,0.24988340192043895,2014.4856686405838,729,1,27,1000.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,1000,0,0,,271828,191.510416,0.0,0.2496124885215794,3226.3139100521803,1089,1,33,1000.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,1000,0,0,,271828,191.510416,0.0,0.2496124885215794,3226.3139100521803,1089,1,33,1000.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,998,2,0,,379405,280.336975,0.002,0.24944444444444447,4345.9117846842855,1521,1,39,1000.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,998,2,2,,379405,280.336975,0.002,0.24944444444444447,4345.9117846842855,1521,1,39,1000.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,933,67,41,,56484,41.311744,0.067,0.25104,455.0837688781321,225,1,15,50.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,933,67,26,,56484,41.311744,0.067,0.25104,455.0837688781321,225,1,15,50.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,956,44,28,,110244,85.126464,0.044,0.24998639455782312,1185.4857848100364,441,1,21,50.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,956,44,16,,110244,85.126464,0.044,0.24998639455782312,1185.4857848100364,441,1,21,50.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,978,22,14,,182592,129.509536,0.022,0.25046913580246916,2266.3816455602646,729,1,27,50.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,978,22,8,,182592,129.509536,0.022,0.25046913580246916,2266.3816455602646,729,1,27,50.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,984,16,12,,272078,209.663916,0.016,0.24984205693296602,3692.768971554935,1089,1,33,50.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,984,16,4,,272078,209.663916,0.016,0.24984205693296602,3692.768971554935,1089,1,33,50.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,986,14,4,,380193,267.829751,0.014,0.24996252465483235,5503.296452477574,1521,1,39,50.0,12.0
1,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,986,14,10,,380193,267.829751,0.014,0.24996252465483235,5503.296452477574,1521,1,39,50.0,12.0
0,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,948,52,39,,56257,42.134951,0.052,0.2500311111111111,449.318716019392,225,1,15,50.0,12.0
1,XZZX,"[225, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,948,52,14,,56257,42.134951,0.052,0.2500311111111111,449.318716019392,225,1,15,50.0,12.0
0,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,952,48,33,,110141,78.735119,0.048,0.24975283446712018,1168.7660852260888,441,1,21,50.0,12.0
1,XZZX,"[441, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,952,48,16,,110141,78.735119,0.048,0.24975283446712018,1168.7660852260888,441,1,21,50.0,12.0
0,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,986,14,6,,182178,137.958316,0.014,0.24990123456790125,2231.1638113223016,729,1,27,50.0,12.0
1,XZZX,"[729, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,986,14,8,,182178,137.958316,0.014,0.24990123456790125,2231.1638113223016,729,1,27,50.0,12.0
0,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,989,11,6,,272160,197.5344,0.011,0.24991735537190085,3643.523778643459,1089,1,33,50.0,12.0
1,XZZX,"[1089, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,989,11,5,,272160,197.5344,0.011,0.24991735537190085,3643.523778643459,1089,1,33,50.0,12.0
0,XZZX,"[1521, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')","Rotated planar XZ RMPS (chi=12, mode=c)",0.25,0.0,1000,985,15,7,,380236,273.168304,0.015,0.24999079552925707,5476.992404215038,1521,1,39,50.0,12.0
