,code,n_k_d,time_steps,error_model,decoder,error_probability,measurement_error_probability,n_run,n_success,n_fail,n_logical_commutations,custom_totals,error_weight_total,error_weight_pvar,logical_failure_rate,physical_error_rate,wall_time,n,k,d,bias,decoder_chi
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3862,138,42,,329475,65.9597734375,0.0345,0.24884818731117825,3146.789556568954,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3940,60,22,,546221,104.4854474375,0.015,0.24964396709323583,5819.373499152251,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3940,60,38,,546221,104.4854474375,0.015,0.24964396709323583,5819.373499152251,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3955,45,29,,815995,158.8692484375,0.01125,0.24969247246022033,9578.72422263585,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3955,45,16,,815995,158.8692484375,0.01125,0.24969247246022033,9578.72422263585,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3978,22,8,,1141058,212.64503975,0.0055,0.25001270815074494,13913.074905828107,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3978,22,14,,1141058,212.64503975,0.0055,0.25001270815074494,13913.074905828107,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3904,96,8,,169182,32.04317975,0.024,0.2502692307692308,1306.9227762259543,169,1,15,1000.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3904,96,90,,169182,32.04317975,0.024,0.2502692307692308,1306.9227762259543,169,1,15,1000.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3962,38,33,,330689,61.1003299375,0.0095,0.24976510574018126,3238.528020080179,331,1,21,1000.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3962,38,5,,330689,61.1003299375,0.0095,0.24976510574018126,3238.528020080179,331,1,21,1000.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3990,10,2,,548297,100.7322369375,0.0025,0.2505927787934187,6032.299912557006,547,1,27,1000.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3990,10,8,,548297,100.7322369375,0.0025,0.2505927787934187,6032.299912557006,547,1,27,1000.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3997,3,3,,817042,150.94113975,0.00075,0.2500128518971848,9721.672341279685,817,1,33,1000.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3997,3,0,,817042,150.94113975,0.00075,0.2500128518971848,9721.672341279685,817,1,33,1000.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3997,3,0,,1142340,214.867775,0.00075,0.25029360210341806,14345.027298755944,1141,1,39,1000.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3997,3,3,,1142340,214.867775,0.00075,0.25029360210341806,14345.027298755944,1141,1,39,1000.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3846,154,40,,168900,32.022375,0.0385,0.24985207100591716,1339.9759410563856,169,1,15,100.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3846,154,114,,168900,32.022375,0.0385,0.24985207100591716,1339.9759410563856,169,1,15,100.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,67,,330854,61.43741775,0.02125,0.24988972809667676,3263.853384004906,331,1,21,100.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,19,,330854,61.43741775,0.02125,0.24988972809667676,3263.853384004906,331,1,21,100.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3962,38,15,,547691,106.8207824375,0.0095,0.2503158135283364,6076.325913701206,547,1,27,100.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3962,38,23,,547691,106.8207824375,0.0095,0.2503158135283364,6076.325913701206,547,1,27,100.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3981,19,13,,816780,152.970975,0.00475,0.2499326805385557,9765.760892642662,817,1,33,100.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3981,19,6,,816780,152.970975,0.00475,0.2499326805385557,9765.760892642662,817,1,33,100.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3989,11,4,,1140797,215.7845494375,0.00275,0.24995552147239264,14387.226206634194,1141,1,39,100.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3989,11,7,,1140797,215.7845494375,0.00275,0.24995552147239264,14387.226206634194,1141,1,39,100.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,6,,169222,31.73466975,0.02125,0.25032840236686393,1258.1371954381466,169,1,15,1000.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,79,,169222,31.73466975,0.02125,0.25032840236686393,1258.1371954381466,169,1,15,1000.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3972,28,27,,330299,60.8534124375,0.007,0.24947054380664654,3067.616504745558,331,1,21,1000.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3972,28,1,,330299,60.8534124375,0.007,0.24947054380664654,3067.616504745558,331,1,21,1000.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3986,14,1,,545551,104.2863999375,0.0035,0.24933775137111516,5687.163762358949,547,1,27,1000.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3986,14,13,,545551,104.2863999375,0.0035,0.24933775137111516,5687.163762358949,547,1,27,1000.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3998,2,1,,816445,153.8573734375,0.0005,0.24983017135862914,9359.78104422614,817,1,33,1000.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3998,2,1,,816445,153.8573734375,0.0005,0.24983017135862914,9359.78104422614,817,1,33,1000.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3999,1,0,,1141538,212.52615975,0.00025,0.2501178790534619,13800.870855854824,1141,1,39,1000.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3999,1,1,,1141538,212.52615975,0.00025,0.2501178790534619,13800.870855854824,1141,1,39,1000.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3847,153,35,,169785,31.1981109375,0.03825,0.2511612426035503,1318.900011556223,169,1,15,100.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3847,153,120,,169785,31.1981109375,0.03825,0.2511612426035503,1318.900011556223,169,1,15,100.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,64,,330837,62.6197144375,0.02125,0.24987688821752266,3220.645191958174,331,1,21,100.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,21,,330837,62.6197144375,0.02125,0.24987688821752266,3220.645191958174,331,1,21,100.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3960,40,10,,547473,103.0893919375,0.01,0.25021617915904937,5984.2729582078755,547,1,27,100.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3960,40,31,,547473,103.0893919375,0.01,0.25021617915904937,5984.2729582078755,547,1,27,100.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3980,20,16,,817523,150.9657794375,0.005,0.25016003671970627,9643.251906078309,817,1,33,100.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3980,20,4,,817523,150.9657794375,0.005,0.25016003671970627,9643.251906078309,817,1,33,100.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3988,12,5,,1140266,217.82157775,0.003,0.24983917616126206,14159.437125222757,1141,1,39,100.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3988,12,7,,1140266,217.82157775,0.003,0.24983917616126206,14159.437125222757,1141,1,39,100.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3805,195,64,,168529,31.7702599375,0.04875,0.2493032544378698,1344.2929493710399,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3805,195,135,,168529,31.7702599375,0.04875,0.2493032544378698,1344.2929493710399,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3849,151,97,,331026,62.03970775,0.03775,0.25001963746223566,3294.244888840243,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3849,151,54,,331026,62.03970775,0.03775,0.25001963746223566,3294.244888840243,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3912,88,37,,547002,102.11374975,0.022,0.25000091407678243,6115.53595428355,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3912,88,52,,547002,102.11374975,0.022,0.25000091407678243,6115.53595428355,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3954,46,31,,816784,153.476584,0.0115,0.24993390452876377,9841.162512039766,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3954,46,16,,816784,153.476584,0.0115,0.24993390452876377,9841.162512039766,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3970,30,11,,1140586,207.80903775,0.0075,0.24990929009640667,14471.231028104201,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3970,30,19,,1140586,207.80903775,0.0075,0.24990929009640667,14471.231028104201,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3772,228,87,,169233,31.7727319375,0.057,0.250344674556213,1312.3671305868775,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3772,228,147,,169233,31.7727319375,0.057,0.250344674556213,1312.3671305868775,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3860,140,87,,331261,61.4171174375,0.035,0.25019712990936555,3234.410137592349,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3860,140,55,,331261,61.4171174375,0.035,0.25019712990936555,3234.410137592349,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3909,91,39,,547503,105.1238119375,0.02275,0.25022989031078613,6025.146117837168,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3909,91,54,,547503,105.1238119375,0.02275,0.25022989031078613,6025.146117837168,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3953,47,32,,817421,153.3000474375,0.01175,0.25012882496940025,9748.242945347913,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3953,47,15,,817421,153.3000474375,0.01175,0.25012882496940025,9748.242945347913,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3974,26,14,,1142081,224.9785899375,0.0065,0.25023685363716036,14349.99600653397,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3974,26,12,,1142081,224.9785899375,0.0065,0.25023685363716036,14349.99600653397,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3919,81,0,,169226,30.46005775,0.02025,0.2503343195266272,1324.5059119779617,169,1,15,1000.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3919,81,81,,169226,30.46005775,0.02025,0.2503343195266272,1324.5059119779617,169,1,15,1000.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3967,33,31,,330571,62.2916224375,0.00825,0.2496759818731118,3219.1980142332613,331,1,21,1000.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3967,33,3,,330571,62.2916224375,0.00825,0.2496759818731118,3219.1980142332613,331,1,21,1000.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3992,8,1,,546173,105.2351294375,0.002,0.24962202925045704,5982.195005696267,547,1,27,1000.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3992,8,7,,546173,105.2351294375,0.002,0.24962202925045704,5982.195005696267,547,1,27,1000.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3995,5,5,,817306,156.55039775,0.00125,0.250093635250918,9620.017835590988,817,1,33,1000.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3995,5,0,,817306,156.55039775,0.00125,0.250093635250918,9620.017835590988,817,1,33,1000.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3998,2,0,,1141073,213.9307919375,0.0005,0.25001599474145486,14193.256614021957,1141,1,39,1000.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3998,2,2,,1141073,213.9307919375,0.0005,0.25001599474145486,14193.256614021957,1141,1,39,1000.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3842,158,44,,168841,31.5480449375,0.0395,0.24976479289940828,1312.6275008805096,169,1,15,100.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3842,158,117,,168841,31.5480449375,0.0395,0.24976479289940828,1312.6275008805096,169,1,15,100.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,62,,330841,62.9062949375,0.02125,0.24987990936555893,3209.595365682617,331,1,21,100.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,23,,330841,62.9062949375,0.02125,0.24987990936555893,3209.595365682617,331,1,21,100.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3961,39,13,,548932,105.043711,0.00975,0.25088299817184645,5973.010716415942,547,1,27,100.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3961,39,26,,548932,105.043711,0.00975,0.25088299817184645,5973.010716415942,547,1,27,100.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3978,22,17,,815946,152.50681775,0.0055,0.24967747858017136,9609.284992028028,817,1,33,100.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3978,22,5,,815946,152.50681775,0.0055,0.24967747858017136,9609.284992028028,817,1,33,100.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3985,15,8,,1139642,218.70798975,0.00375,0.24970245398773006,14100.729489026591,1141,1,39,100.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3985,15,7,,1139642,218.70798975,0.00375,0.24970245398773006,14100.729489026591,1141,1,39,100.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3761,239,65,,168752,31.239656,0.05975,0.24963313609467458,1275.8715904112905,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3761,239,177,,168752,31.239656,0.05975,0.24963313609467458,1275.8715904112905,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3840,160,111,,331206,61.87659775,0.04,0.25015558912386704,3129.8780419994146,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3840,160,51,,331206,61.87659775,0.04,0.25015558912386704,3129.8780419994146,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3908,92,35,,547699,102.5500874375,0.023,0.25031946983546616,5826.357404917479,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3908,92,58,,547699,102.5500874375,0.023,0.25031946983546616,5826.357404917479,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3947,53,30,,817713,154.0393519375,0.01325,0.25021817625459,9592.061815015972,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3947,53,23,,817713,154.0393519375,0.01325,0.25021817625459,9592.061815015972,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3961,39,13,,1142153,219.2030369375,0.00975,0.2502526292725679,13976.030661396682,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3961,39,26,,1142153,219.2030369375,0.00975,0.2502526292725679,13976.030661396682,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3918,82,7,,169184,31.111884,0.0205,0.25027218934911244,1310.5457136332989,169,1,15,1000.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3918,82,75,,169184,31.111884,0.0205,0.25027218934911244,1310.5457136332989,169,1,15,1000.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3955,45,44,,330798,63.47919975,0.01125,0.2498474320241692,3190.1006509717554,331,1,21,1000.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3955,45,1,,330798,63.47919975,0.01125,0.2498474320241692,3190.1006509717554,331,1,21,1000.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3990,10,2,,546450,100.29584375,0.0025,0.24974862888482632,5926.314345700666,547,1,27,1000.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3990,10,9,,546450,100.29584375,0.0025,0.24974862888482632,5926.314345700666,547,1,27,1000.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3994,6,4,,817088,154.189516,0.0015,0.25002692778457775,9568.811806816608,817,1,33,1000.0,12.0
