,code,n_k_d,time_steps,error_model,decoder,error_probability,measurement_error_probability,n_run,n_success,n_fail,n_logical_commutations,custom_totals,error_weight_total,error_weight_pvar,logical_failure_rate,physical_error_rate,wall_time,n,k,d,bias,decoder_chi
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,293,207,27,,331873,371.217484,0.414,0.47854794520547944,958.7090860735625,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,293,207,191,,331873,371.217484,0.414,0.47854794520547944,958.7090860735625,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,259,241,38,,339410,339.2356,0.482,0.4894160057678442,953.8093004543334,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,259,241,219,,339410,339.2356,0.482,0.4894160057678442,953.8093004543334,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,236,264,34,,346266,320.064976,0.528,0.4993020908435472,942.7415007669479,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,236,264,248,,346266,320.064976,0.528,0.4993020908435472,942.7415007669479,1387,1,43,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,430,70,17,,331806,375.389456,0.14,0.4004900422450211,1206.804021300748,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,430,70,56,,331806,375.389456,0.14,0.4004900422450211,1206.804021300748,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,397,103,23,,340523,413.155884,0.206,0.4110114665057333,1206.520450014621,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,397,103,83,,340523,413.155884,0.206,0.4110114665057333,1206.520450014621,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,383,117,31,,349639,414.560716,0.234,0.422014484007242,1202.4818304711953,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,383,117,94,,349639,414.560716,0.234,0.422014484007242,1202.4818304711953,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,363,137,41,,358221,374.930636,0.274,0.43237296318648155,1201.6183265624568,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,363,137,106,,358221,374.930636,0.274,0.43237296318648155,1201.6183265624568,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,329,171,31,,369055,395.3619,0.342,0.44544960772480385,1201.5070679308847,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,329,171,148,,369055,395.3619,0.342,0.44544960772480385,1201.5070679308847,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,309,191,40,,376898,389.362384,0.382,0.4549161134580567,1196.4953535059467,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,309,191,162,,376898,389.362384,0.382,0.4549161134580567,1196.4953535059467,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,308,192,35,,385778,385.754864,0.384,0.4656342788171394,1195.3146902425215,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,308,192,167,,385778,385.754864,0.384,0.4656342788171394,1195.3146902425215,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,302,198,38,,395193,470.137004,0.396,0.4769981894990947,1183.0855086548254,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,302,198,172,,395193,470.137004,0.396,0.4769981894990947,1183.0855086548254,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,267,233,34,,405066,444.170576,0.466,0.4889149064574532,1176.5168256424367,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,267,233,216,,405066,444.170576,0.466,0.4889149064574532,1176.5168256424367,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,255,245,37,,414689,357.463116,0.49,0.5005298732649366,1157.280046033673,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,255,245,230,,414689,357.463116,0.49,0.5005298732649366,1157.280046033673,1657,1,47,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,412,88,25,,390030,449.0244,0.176,0.3998257303946694,1448.853710712865,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,412,88,67,,390030,449.0244,0.176,0.3998257303946694,1448.853710712865,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,403,97,17,,401421,490.913036,0.194,0.41150281906714503,1448.4698042431846,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,403,97,83,,401421,490.913036,0.194,0.41150281906714503,1448.4698042431846,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,370,130,40,,412554,505.240336,0.26,0.42291542798564835,1448.1447008838877,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,370,130,96,,412554,505.240336,0.26,0.42291542798564835,1448.1447008838877,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,339,161,37,,423022,503.886064,0.322,0.43364633521271145,1447.6863814275712,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,339,161,134,,423022,503.886064,0.322,0.43364633521271145,1447.6863814275712,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,347,153,37,,434676,455.256096,0.306,0.44559302921578675,1447.68393971771,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,347,153,129,,434676,455.256096,0.306,0.44559302921578675,1447.68393971771,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,326,174,34,,444937,541.962124,0.348,0.4561117375704767,1442.23182544671,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,326,174,149,,444937,541.962124,0.348,0.4561117375704767,1442.23182544671,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,311,189,44,,455881,510.993356,0.378,0.4673305996924654,1438.5336010344326,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,311,189,160,,455881,510.993356,0.378,0.4673305996924654,1438.5336010344326,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,257,243,43,,466242,510.937744,0.486,0.47795181957970273,1437.656242302619,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,257,243,211,,466242,510.937744,0.486,0.47795181957970273,1437.656242302619,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,248,252,26,,477279,431.478636,0.504,0.4892660174269606,1424.7749201636761,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,248,252,237,,477279,431.478636,0.504,0.4892660174269606,1424.7749201636761,1951,1,51,300.0,8.0
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,241,259,40,,487933,487.500044,0.518,0.5001875961045618,1397.0464448267594,1951,1,51,300.0,8.0
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,241,259,240,,487933,487.500044,0.518,0.5001875961045618,1397.0464448267594,1951,1,51,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,424,76,16,,228408,276.098144,0.152,0.400364592462752,768.2057289008517,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,424,76,60,,228408,276.098144,0.152,0.400364592462752,768.2057289008517,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,391,109,21,,234350,296.094,0.218,0.41078001752848375,767.7480786868837,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,391,109,94,,234350,296.094,0.218,0.41078001752848375,767.7480786868837,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,373,127,40,,240804,289.038336,0.254,0.4220929009640666,767.0780773279257,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,373,127,97,,240804,289.038336,0.254,0.4220929009640666,767.0780773279257,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,366,134,25,,246581,285.599756,0.268,0.43221910604732694,766.6134172880556,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,366,134,115,,246581,285.599756,0.268,0.43221910604732694,766.6134172880556,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,356,144,30,,253903,282.764364,0.288,0.4450534618755478,764.8508132940624,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,356,144,125,,253903,282.764364,0.288,0.4450534618755478,764.8508132940624,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,340,160,21,,259518,298.578704,0.32,0.4548957055214724,765.6469445680268,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,340,160,146,,259518,298.578704,0.32,0.4548957055214724,765.6469445680268,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,296,204,38,,266602,278.666384,0.408,0.4673128834355828,761.6555539269466,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,296,204,180,,266602,278.666384,0.408,0.4673128834355828,761.6555539269466,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,291,209,40,,272414,284.318416,0.418,0.47750043821209465,764.1201794128865,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,291,209,186,,272414,284.318416,0.418,0.47750043821209465,764.1201794128865,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,269,231,27,,280010,277.7076,0.462,0.49081507449605605,754.1432365840301,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,269,231,216,,280010,277.7076,0.462,0.49081507449605605,754.1432365840301,1141,1,39,300.0,8.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,250,250,29,,285676,248.172096,0.5,0.5007467134092901,743.3115210118704,1141,1,39,300.0,8.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,250,250,235,,285676,248.172096,0.5,0.5007467134092901,743.3115210118704,1141,1,39,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,407,93,23,,277783,347.261644,0.186,0.4005522710886806,961.8942020090763,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,407,93,71,,277783,347.261644,0.186,0.4005522710886806,961.8942020090763,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,391,109,25,,285355,296.8699,0.218,0.4114708002883922,960.9806677750312,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,391,109,90,,285355,296.8699,0.218,0.4114708002883922,960.9806677750312,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,385,115,23,,292373,329.209484,0.23,0.42159048305695745,960.2614769199863,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,385,115,93,,292373,329.209484,0.23,0.42159048305695745,960.2614769199863,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,371,129,28,,300813,346.030124,0.258,0.4337606344628695,958.8340010230895,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,371,129,106,,300813,346.030124,0.258,0.4337606344628695,958.8340010230895,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,360,140,17,,307943,311.117004,0.28,0.4440418168709445,956.256720211124,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,360,140,128,,307943,311.117004,0.28,0.4440418168709445,956.256720211124,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,323,177,38,,316088,305.977024,0.354,0.4557865897620764,955.5227486400399,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,323,177,151,,316088,305.977024,0.354,0.4557865897620764,955.5227486400399,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,284,216,31,,323523,347.935884,0.432,0.466507570295602,951.9279965539463,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,284,216,200,,323523,347.935884,0.432,0.466507570295602,951.9279965539463,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,272,228,32,,332450,334.298,0.456,0.47937995674116796,947.8894128280226,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,272,228,209,,332450,334.298,0.456,0.47937995674116796,947.8894128280226,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,250,250,37,,339179,367.849836,0.5,0.4890829127613554,941.7464858039748,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,250,250,231,,339179,367.849836,0.5,0.4890829127613554,941.7464858039748,1387,1,43,300.0,8.0
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,215,285,31,,346757,331.625804,0.57,0.5000100937274694,927.0776794871781,1387,1,43,300.0,8.0
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.5,0.0,500,215,285,270,,346757,331.625804,0.57,0.5000100937274694,927.0776794871781,1387,1,43,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,426,74,14,,330757,386.905804,0.148,0.39922389861194935,1188.6987753650174,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4,0.0,500,426,74,63,,330757,386.905804,0.148,0.39922389861194935,1188.6987753650174,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,407,93,20,,340245,385.7819,0.186,0.4106759203379602,1189.1350942680147,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.41111111111111115,0.0,500,407,93,77,,340245,385.7819,0.186,0.4106759203379602,1189.1350942680147,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,381,119,32,,349852,395.876384,0.238,0.42227157513578756,1189.4749330920167,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4222222222222222,0.0,500,381,119,90,,349852,395.876384,0.238,0.42227157513578756,1189.4749330920167,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,368,132,35,,359152,388.263584,0.264,0.4334966807483404,1187.7025333479978,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.43333333333333335,0.0,500,368,132,105,,359152,388.263584,0.264,0.4334966807483404,1187.7025333479978,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,337,163,25,,368463,406.124524,0.326,0.44473506336753166,1186.6355602310505,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4444444444444445,0.0,500,337,163,144,,368463,406.124524,0.326,0.44473506336753166,1186.6355602310505,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,316,184,47,,377541,356.943276,0.368,0.45569221484610745,1182.5456169440877,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.45555555555555555,0.0,500,316,184,153,,377541,356.943276,0.368,0.45569221484610745,1182.5456169440877,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,299,201,31,,386216,411.285376,0.402,0.4661629450814725,1179.2828103320207,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4666666666666667,0.0,500,299,201,184,,386216,411.285376,0.402,0.4661629450814725,1179.2828103320207,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,287,213,39,,395189,414.243116,0.426,0.47699336149668076,1173.8978516270872,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.47777777777777775,0.0,500,287,213,188,,395189,414.243116,0.426,0.47699336149668076,1173.8978516270872,1657,1,47,300.0,8.0
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,271,229,34,,405602,382.866384,0.458,0.4895618587809294,1168.6857783601154,1657,1,47,300.0,8.0
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.4888888888888889,0.0,500,271,229,209,,405602,382.866384,0.458,0.4895618587809294,1168.6857783601154,1657,1,47,300.0,8.0
