,code,n_k_d,time_steps,error_model,decoder,error_probability,measurement_error_probability,n_run,n_success,n_fail,n_logical_commutations,custom_totals,error_weight_total,error_weight_pvar,logical_failure_rate,physical_error_rate,wall_time,n,k,d,bias,decoder_chi
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206650,311.454,0,0.2494266747,1207.282441,[,1,6,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243628,340.978464,0,0.2497467965,1466.89627,[,1,9,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243628,340.978464,0,0.2497467965,1466.89627,[,1,9,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142594,211.192656,0.002,0.2499456617,779.2800148,,[,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142594,211.192656,0.002,0.2499456617,779.2800148,,[,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173510,235.9636,0,0.2501946647,976.7555612,,[,1,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173510,235.9636,0,0.2501946647,976.7555612,,[,1,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206650,311.454,0,0.2494266747,1207.282441,,[,1,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206650,311.454,0,0.2494266747,1207.282441,,[,1,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243628,340.978464,0,0.2497467965,1466.89627,,[,1,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243628,340.978464,0,0.2497467965,1466.89627,,[,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142594,211.192656,0.002,0.2499456617,779.2800148,,\,,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173510,235.9636,0,0.2501946647,976.7555612,,\,,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173510,235.9636,0,0.2501946647,976.7555612,,\,,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206650,311.454,0,0.2494266747,1207.282441,,\,,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206650,311.454,0,0.2494266747,1207.282441,,\,,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243628,340.978464,0,0.2497467965,1466.89627,,\,,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243628,340.978464,0,0.2497467965,1466.89627,,\,,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,285,0,0,0.249780894,2.898579892,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,285,0,0,0.249780894,2.898579892,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,337,0,0,0.2429704398,2.722741061,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,337,0,0,0.2429704398,2.722741061,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,433,0,0,0.2613156307,2.722580447,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,433,0,0,0.2613156307,2.722580447,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,508,0,0,0.2603792927,3.50254799,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,508,0,0,0.2603792927,3.50254799,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,285,0,0,0.249780894,2.898579892,[,1,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,285,0,0,0.249780894,2.898579892,[,1,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,337,0,0,0.2429704398,2.722741061,[,1,3,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,337,0,0,0.2429704398,2.722741061,[,1,3,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,433,0,0,0.2613156307,2.722580447,[,1,6,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,433,0,0,0.2613156307,2.722580447,[,1,6,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,508,0,0,0.2603792927,3.50254799,[,1,9,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,508,0,0,0.2603792927,3.50254799,[,1,9,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142504,221.771936,0,0.2497879053,762.5366206,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142504,221.771936,0,0.2497879053,762.5366206,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173588,251.765024,0,0.2503071377,951.0004844,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173588,251.765024,0,0.2503071377,951.0004844,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207833,320.914444,0,0.2508545564,1200.583517,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207833,320.914444,0,0.2508545564,1200.583517,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243739,346.201516,0,0.2498605843,1450.161088,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243739,346.201516,0,0.2498605843,1450.161088,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,498,2,0,,142470,224.5524,0.004,0.2497283085,780.2823293,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,498,2,2,,142470,224.5524,0.004,0.2497283085,780.2823293,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173220,243.5104,0,0.249776496,982.543359,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173220,243.5104,0,0.249776496,982.543359,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207412,317.237024,0,0.2503464092,1214.048142,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207412,317.237024,0,0.2503464092,1214.048142,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244233,347.600844,0,0.2503669913,1476.197388,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244233,347.600844,0,0.2503669913,1476.197388,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142789,203.259916,0,0.2502874671,778.9369103,1141,1,39,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142789,203.259916,0,0.2502874671,778.9369103,1141,1,39,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173524,265.229696,0,0.2502148522,973.8318374,1387,1,43,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173524,265.229696,0,0.2502148522,973.8318374,1387,1,43,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207556,312.723456,0,0.2505202173,1230.032331,1657,1,47,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207556,312.723456,0,0.2505202173,1230.032331,1657,1,47,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244367,386.711244,0,0.2505043567,1489.585471,1951,1,51,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244367,386.711244,0,0.2505043567,1489.585471,1951,1,51,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142789,203.259916,0,0.2502874671,778.9369103,[,1,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142789,203.259916,0,0.2502874671,778.9369103,[,1,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173524,265.229696,0,0.2502148522,973.8318374,[,1,3,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173524,265.229696,0,0.2502148522,973.8318374,[,1,3,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207556,312.723456,0,0.2505202173,1230.032331,[,1,6,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207556,312.723456,0,0.2505202173,1230.032331,[,1,6,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244367,386.711244,0,0.2505043567,1489.585471,[,1,9,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244367,386.711244,0,0.2505043567,1489.585471,[,1,9,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,143305,217.9139,0,0.2511919369,689.3447449,1141,1,39,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,143305,217.9139,0,0.2511919369,689.3447449,1141,1,39,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,173344,271.534656,0.002,0.2499552992,832.4938497,1387,1,43,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,173344,271.534656,0.002,0.2499552992,832.4938497,1387,1,43,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207308,318.384544,0,0.2502208811,1082.228027,1657,1,47,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207308,318.384544,0,0.2502208811,1082.228027,1657,1,47,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243724,407.687296,0,0.2498452076,1405.97957,1951,1,51,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243724,407.687296,0,0.2498452076,1405.97957,1951,1,51,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,143305,217.9139,0,0.2511919369,689.3447449,[,1,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,143305,217.9139,0,0.2511919369,689.3447449,[,1,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,173344,271.534656,0.002,0.2499552992,832.4938497,[,1,3,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,173344,271.534656,0.002,0.2499552992,832.4938497,[,1,3,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207308,318.384544,0,0.2502208811,1082.228027,[,1,6,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207308,318.384544,0,0.2502208811,1082.228027,[,1,6,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243724,407.687296,0,0.2498452076,1405.97957,[,1,9,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243724,407.687296,0,0.2498452076,1405.97957,[,1,9,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,143305,217.9139,0,0.2511919369,689.3447449,,[,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,143305,217.9139,0,0.2511919369,689.3447449,,[,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,173344,271.534656,0.002,0.2499552992,832.4938497,,[,1,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,173344,271.534656,0.002,0.2499552992,832.4938497,,[,1,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207308,318.384544,0,0.2502208811,1082.228027,,[,1,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207308,318.384544,0,0.2502208811,1082.228027,,[,1,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243724,407.687296,0,0.2498452076,1405.97957,,[,1,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243724,407.687296,0,0.2498452076,1405.97957,,[,1,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,282,0,0,0.2471516214,2.316884688,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,282,0,0,0.2471516214,2.316884688,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,320,0,0,0.2307137707,2.097426886,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,320,0,0,0.2307137707,2.097426886,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,419,0,0,0.2528666264,2.592896927,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,419,0,0,0.2528666264,2.592896927,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,504,0,0,0.258329062,3.100322726,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,1,1,0,0,,504,0,0,0.258329062,3.100322726,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142203,205.193164,0,0.249260298,760.3055986,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142203,205.193164,0,0.249260298,760.3055986,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172885,306.8171,0,0.2492934391,948.2757048,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172885,306.8171,0,0.2492934391,948.2757048,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206544,314.936256,0,0.2492987326,1169.941848,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206544,314.936256,0,0.2492987326,1169.941848,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244395,345.5019,0,0.25053306,1418.127166,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244395,345.5019,0,0.25053306,1418.127166,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142798,207.340784,0,0.2503032428,776.6105699,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142798,207.340784,0,0.2503032428,776.6105699,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173302,274.003184,0,0.2498947368,969.1515318,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173302,274.003184,0,0.2498947368,969.1515318,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,207918,328.113104,0.002,0.2509571515,1194.067666,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,207918,328.113104,0.002,0.2509571515,1194.067666,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,244060,333.6616,0.002,0.2501896463,1430.780523,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,244060,333.6616,0.002,0.2501896463,1430.780523,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142587,214.111724,0,0.2499333918,674.0433152,1141,1,39,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142587,214.111724,0,0.2499333918,674.0433152,1141,1,39,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172954,267.199536,0,0.2493929344,821.293541,1387,1,43,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172954,267.199536,0,0.2493929344,821.293541,1387,1,43,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207315,293.2971,0,0.2502293301,1081.517543,1657,1,47,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207315,293.2971,0,0.2502293301,1081.517543,1657,1,47,500,8
